	PER403_dmso_1	PER403_dmso_2	PER403_gne_1	PER403_gne_2	PER403_neo_1	PER403_neo_2	PER403_otx_1	PER403_otx_2	PER403_otx_gne_1	PER403_otx_gne_2	TC797_dmso_1	TC797_dmso_2	TC797_gne_1	TC797_gne_2	TC797_neo_1	TC797_neo_2	TC797_otx_1	TC797_otx_2	TC797_otx_gne_1	TC797_otx_gne_2	
ENSG00000225077.3	LINC00337	-0.925158334	-1.268227	-2.705524335	-0.66331968	-3.079039719	-2.029452979	-1.054337565	-2.036435127	-0.949022704	-0.992620662	-2.337141088	-1.336816972	-0.815632312	0.258318765	-1.855328023	-2.43160761	-1.960822615	-2.229445521	-1.87443784	-2.158338161
ENSG00000158292.7	GPR153	4.968961945	5.135967194	5.361253709	5.442433648	5.556128922	5.550337571	6.033889379	5.311701083	5.423419388	5.439996241	4.745232094	5.067023243	5.222229218	6.476915035	5.435121312	5.455386434	5.658315092	5.360754284	5.286366077	5.455638271
ENSG00000097021.19	ACOT7	5.788296278	5.622473171	5.938508031	5.912787874	6.24034537	6.226259946	6.861435348	5.955502977	5.981567376	5.965599991	5.564779706	5.757162096	5.86404089	7.303435501	6.308233779	6.278437746	6.373084607	6.099376998	6.064061278	6.238049301
ENSG00000069812.11	HES2	2.56370232	3.013427949	1.493783791	2.203424508	3.70999094	3.948629165	3.30241313	2.926769991	2.151092527	2.182903166	1.844643376	1.818361137	1.003652279	2.337121289	3.339467917	3.454863	2.918147448	2.35229294	1.795278055	2.161612374
ENSG00000187017.16	ESPN	5.013130613	5.246121871	4.928535576	5.077821516	5.852150333	5.886821337	6.146949567	5.49007799	5.118567009	5.221406861	4.714480693	4.87514846	4.682245876	6.685074583	5.5267497	5.744179308	5.766136839	5.369674334	5.093174237	5.311800617
ENSG00000215788.10	TNFRSF25	1.907621942	1.768928925	1.456435274	1.280061706	-1.737154103	-1.585136988	0.990242923	0.240476193	0.717401679	1.289569423	1.932775858	1.378026717	1.166429172	2.772523002	-1.069069205	-1.019302401	0.618933973	-1.261464588	-0.193095796	-0.712197256
ENSG00000171680.21	PLEKHG5	3.95672687	4.16314991	3.735973585	3.677644082	2.448400611	2.440383446	3.663239506	3.098473127	3.173005867	3.330324945	3.982683657	3.819441701	3.606819196	5.289535137	2.174768904	2.614776484	3.031668869	2.836963922	2.801140196	2.689065382
ENSG00000162408.11	NOL9	7.648290086	7.696821745	7.487320622	7.514878024	6.881222805	6.881311692	6.902582541	7.17137264	7.328204982	7.274674271	7.765190337	7.734632139	7.541087938	6.957209562	6.795520423	6.80889893	6.965869933	7.08364192	7.142896713	7.086695913
ENSG00000204859.13	ZBTB48	4.154554735	4.350585342	4.140981818	4.123261916	3.972853335	3.76394863	4.877800629	4.105563834	4.365171801	4.27327371	4.098359852	3.98706415	4.105373722	5.856025665	3.400019793	4.109121548	4.472730543	3.794226195	4.069524285	3.847107039
ENSG00000162413.16	KLHL21	5.615519665	5.771921239	5.373828923	5.265795779	6.010918225	5.91032295	6.158319715	5.429377335	5.244191218	5.163024835	5.631044806	5.649075947	5.192617956	6.739763983	6.008058318	6.176810184	6.120242793	5.793495908	5.567312669	5.686029303
ENSG00000116273.6	PHF13	5.255328672	5.259556946	5.408467338	5.454991103	4.839629026	4.830685277	5.417501192	4.891659563	5.200672265	4.976449687	5.250088077	5.507927551	5.50942442	6.120006189	4.979557765	4.722959074	5.187300143	4.982341257	4.919317872	5.138014697
ENSG00000041988.15	THAP3	3.350845005	3.526592381	3.735973585	3.634134994	3.347715688	3.375065112	4.226399976	3.273041117	3.769049144	3.436828376	3.149062884	3.400768524	3.680527997	5.151847262	3.276262831	3.321528915	3.741519864	3.22293655	3.531083372	3.541460401
ENSG00000007923.16	DNAJC11	7.202386434	7.150177717	6.884930873	6.812882068	6.412020932	6.320705204	7.195299984	6.604872339	6.739038286	6.677352976	7.04261462	7.210328635	6.700242371	7.894138621	6.240433095	6.433364398	6.699425177	6.451618189	6.564305201	6.591433283
ENSG00000171735.19	CAMTA1	4.495431997	4.506820601	4.566092196	4.613364235	4.637608303	4.727018573	3.666596039	4.636894715	4.60803426	4.686410478	4.526637326	4.413274601	4.577612205	3.441998184	4.801076023	4.840614054	4.369979893	4.648842502	4.652061336	4.63112362
ENSG00000049245.13	VAMP3	5.96031075	5.866521161	6.075683672	5.900320468	6.083810808	6.114811725	5.108789932	5.789958107	5.902285855	5.920790033	6.150030181	6.011709693	6.027444157	4.636404684	6.225710156	6.156486624	5.654775392	6.036912135	6.179398146	6.084058945
ENSG00000049246.14	PER3	4.892695431	5.076482354	4.530592118	4.645592379	4.151556227	4.360003895	3.995002129	4.195059107	4.270579355	4.266357654	5.197686743	5.264185626	4.867235219	4.51810171	4.511293208	4.462908225	4.26245057	4.510513212	4.234321796	4.374681551
ENSG00000049249.8	TNFRSF9	-3.832069779	-0.580353056	-0.962506577	-3.145118422	-0.182523522	0.677686487	-0.420613771	0.057609638	-0.306458204	-0.41664356	-0.798405601	-1.20241797	-1.034068506	0.394795459	1.145471077	0.927014165	0.365377956	0.040905317	0.562396475	0.114535844
ENSG00000116288.13	PARK7	7.537351681	7.182276468	7.294438276	7.295992065	7.3063102	7.349563378	7.295991035	7.210257914	7.279781815	7.228567634	7.300395614	7.396593767	7.273857122	7.404915101	7.360363339	7.189384739	7.319607599	7.246975082	7.273531641	7.308032263
ENSG00000284747.1	AL034417.4	1.137579861	1.510972846	0.215258538	0.880481793	0.272722072	-0.163571821	0.901865235	1.018091476	0.652195319	1.052867003	1.667597508	0.837869631	0.718825858	1.101288654	-0.033174014	0.20582591	0.410853997	0.842623137	0.365801374	0.422459543
ENSG00000116285.13	ERRFI1	4.062973984	4.261818105	5.027359594	5.095428623	6.94300751	6.860622687	4.944301441	5.882288036	5.856885163	5.824412891	3.91577399	3.665348957	4.977355098	3.106533062	6.949547227	6.882836871	5.801781369	6.112189804	6.071344572	6.073981135
ENSG00000162426.14	SLC45A1	-2.931594283	-1.268227	-0.77315492	-0.377707105	-0.592461208	-0.48172324	-0.602575461	-1.136920433	-1.289852794	-1.181431921	-2.642108921	-1.20241797	-0.539725198	0.394795459	-0.79397023	-0.400965099	-0.987351657	-1.920239905	-1.687995787	-1.054098946
ENSG00000142599.18	RERE	6.458510751	6.672701274	6.724324599	6.891834885	6.587388403	6.569556872	7.212912293	6.815283215	6.806146735	6.76950333	6.717717434	6.678640611	6.841504876	7.320673765	6.629884708	6.803794474	6.924332967	6.817045005	6.603349061	6.758056196
ENSG00000074800.15	ENO1	10.82866889	10.62141804	10.75084208	10.59999676	10.85158353	10.81055288	11.39263443	10.70340262	10.67267902	10.52836205	10.64365819	10.84119437	10.52587213	11.26560621	10.77872905	10.66223102	11.02743051	10.74728546	10.56288016	10.67016163
ENSG00000142583.17	SLC2A5	-0.495764716	0.353338045	-1.750257314	-1.806753945	-2.692819419	-2.426228341	-1.460056245	-2.73693085	-2.692625945	-1.521025724	0.671842357	0.361675214	-1.439916783	-0.471138993	-1.286746872	-1.655820983	-1.558988659	-1.920239905	-2.645124467	-1.905386721
ENSG00000180758.12	GPR157	4.286376216	4.379000834	4.093112967	4.100190802	4.668847611	4.70926345	5.007871503	4.471448133	4.267861174	4.190446734	4.263248013	4.359958016	4.0298289	4.919854796	4.713859337	4.666588276	4.771841653	4.41722822	4.082398426	4.298041495
ENSG00000228526.7	MIR34AHG	4.137196786	4.813094181	3.826582201	4.052911335	2.197333067	1.836979608	2.979748236	3.266027504	3.358180364	3.75932827	4.382805879	3.83905758	3.889231927	5.156654985	1.421936303	2.484728412	3.109584458	2.773854724	3.448966099	2.894596479
ENSG00000234546.3	LNCTAM34A	1.860046188	2.256289898	1.565699636	1.52494684	-0.24325785	-0.423584095	0.481632615	0.32389324	1.245386887	1.27126172	1.932775858	1.834086829	1.424175263	2.512386571	-1.173806454	-0.67725692	0.618933973	0.416384315	1.05569105	0.751596921
ENSG00000049239.12	H6PD	5.894683308	6.308220698	6.071057817	6.445142242	5.861194012	6.097543468	6.675278104	6.104975329	6.054354001	6.196577197	6.465316798	6.735742402	6.593379754	7.525506	6.316111482	6.283335956	6.547372891	6.350712637	6.271512543	6.444148062
ENSG00000171621.14	SPSB1	2.295174484	2.631789476	2.039756455	2.469575265	4.03171262	4.245960051	3.797893859	3.393783244	2.819139131	3.015347736	2.966238812	2.923223481	2.806188101	3.667585309	4.507064167	4.445533569	4.129352161	4.165973712	3.535771275	3.834137665
ENSG00000171612.7	SLC25A33	4.578617548	4.254168277	4.364105474	4.154394062	4.579614162	4.514834936	4.067891897	4.235116345	4.139918605	4.003463596	4.184654899	4.174758835	3.833772556	3.310121691	4.487878556	4.229058863	4.149613788	4.261082923	4.181453643	4.124261551
ENSG00000231181.1	AL954705.1	-0.267263136	-0.284583948	-0.605796676	-1.360266094	-0.306661757	-1.350376279	0.139108794	-0.537144592	-0.442292559	-0.41664356	-0.89626455	-0.284407953	-0.920720217	-1.235436137	-1.286746872	-0.400965099	-0.191517381	-0.109639894	-0.801556305	-1.188800961
ENSG00000188807.13	TMEM201	6.714848722	6.925996784	6.293862748	6.284931398	6.205263043	6.086957428	6.834456676	6.074187655	5.978245599	5.964176023	6.707863447	6.885219068	6.006995624	7.397318374	5.984676375	6.160929209	6.392342444	5.95037181	5.82456418	6.035785705
ENSG00000171608.15	PIK3CD	0.221064165	-0.19808908	0.911216998	0.440594517	1.775644084	1.917909628	1.594244409	1.099254919	0.779787872	1.136158148	1.632935771	1.703202991	1.402556439	2.857656881	2.216808303	2.473342798	1.989028387	1.775828	1.871428359	2.293797866
ENSG00000231789.2	PIK3CD-AS2	-1.984055498	-1.456232526	-1.180519433	-1.237627444	-3.608039209	-1.585136988	-2.026559768	-1.782664082	-2.388266203	-1.39872838	-0.462321976	-0.42706753	-0.539725198	0.634222393	-1.69084283	-1.655820983	-1.393491829	-1.261464588	-1.687995787	-1.188800961
ENSG00000171603.17	CLSTN1	7.564969254	7.895530368	7.919595957	7.991729704	7.968703446	8.011263413	8.530244311	7.989006945	7.900801215	7.942842943	7.72795415	7.868555178	7.879112307	9.135293885	7.965377881	7.97219954	8.212481402	7.991533813	7.861502423	8.082996277
ENSG00000178585.15	CTNNBIP1	5.079545952	5.052425381	4.883515883	5.102701966	5.542700679	5.715488173	5.566880395	5.352002463	5.092688587	5.187638424	5.188765111	5.358270334	5.176785484	6.031170177	5.695132661	5.546485951	5.62252109	5.503748762	5.347636289	5.464081543
ENSG00000162441.12	LZIC	6.018349481	5.924301364	6.124124677	6.044768343	5.310203038	5.362775777	5.291636773	5.586832068	5.838683527	5.887372256	6.002552399	6.018607428	6.174208553	6.037700242	5.182793825	5.019566129	5.298848385	5.502127179	5.694345394	5.680001579
ENSG00000173614.14	NMNAT1	4.047128961	3.942923907	3.918716972	4.025619537	3.648635264	3.555725092	4.110414191	3.605843264	3.996235065	3.92072473	4.14523026	4.20228372	4.272606979	4.115658959	3.817016844	3.613673655	3.7190983	3.756637617	3.846187968	3.990382441
ENSG00000162444.12	RBP7	0.061961964	-0.6941485	1.017619171	0.32594631	-0.24325785	0.136126338	0.214428602	-0.189915697	-0.068021832	-0.540536565	1.465745078	1.559249591	1.445474906	0.976329907	1.403852755	1.08497183	1.471626856	1.296261575	1.402221497	1.67184921
ENSG00000130939.19	UBE4B	6.779009808	6.803591179	6.873464261	6.911433786	6.730960214	6.660559118	7.022369477	6.859346078	6.916561832	6.874049369	6.950611995	6.982795938	7.016707235	6.849984725	6.815750798	6.826903224	7.058526169	6.973268973	6.888153646	6.993046249
ENSG00000054523.17	KIF1B	7.405044696	7.546392675	7.925160216	8.008283999	8.566975177	8.503434345	8.043449591	8.115232055	8.238856666	8.18655112	7.314476669	7.252995908	7.917011957	7.345624794	8.640560809	8.497184199	8.236557629	8.244750482	8.314986122	8.271975897
ENSG00000142657.21	PGD	7.811945707	7.718526374	7.935376651	7.813043729	8.326161974	8.347306016	8.391719202	8.02736059	7.99441416	7.899918275	7.876791165	8.033427595	7.965276259	8.16946589	8.525317646	8.501219117	8.440817132	8.341322603	8.199341984	8.328750394
ENSG00000271989.1	AL139424.1	-1.984055498	-0.6941485	-0.962506577	-1.360266094	-0.442495877	-2.674817674	-0.810845326	-0.9953618	-1.289852794	-0.992620662	-2.642108921	-1.485034699	-0.920720217	0.394795459	-1.286746872	-1.302738688	-1.245041085	-1.261464588	-1.004390313	-2.46527272
ENSG00000175279.22	CENPS	2.447796662	2.042004654	2.039756455	2.055350294	1.864674741	2.087437467	-0.88753226	1.855665761	1.729185256	2.340474486	1.298889992	1.540201869	2.042826615	-3.863605265	1.403852755	1.08497183	0.269885463	1.640864015	1.871428359	1.48535042
ENSG00000160049.12	DFFA	7.614865244	7.484808028	7.257592328	7.179411156	6.958681039	6.933684924	7.308668063	7.030002285	7.091623366	6.996819342	7.499014092	7.52536867	7.182067663	7.667009871	6.914850984	6.948551602	7.058526169	7.074941734	6.902743724	6.987199883
ENSG00000142655.13	PEX14	4.539513068	4.535504335	4.475648351	4.426605739	4.151556227	3.886788049	4.914966492	4.061685252	4.387881638	4.228901416	4.313361298	4.662616547	4.373287348	6.045497505	3.813596354	3.899675512	4.38430022	4.001253888	4.251522578	4.472779829
ENSG00000130940.15	CASZ1	6.805152706	7.161979244	6.383649031	6.492978152	7.067783691	6.910916954	7.725361704	7.175121485	6.733138202	6.764603565	6.363943827	6.405581536	6.230508835	7.300180269	6.754634196	6.938753844	7.218933177	7.030635962	6.572313048	6.625078592
ENSG00000120948.17	TARDBP	7.145854262	7.076724367	7.056209178	7.127227429	7.182622007	7.14174197	6.260701143	7.129479316	7.127675943	7.154025456	7.247317689	7.108538351	7.259271985	6.242646122	7.192754404	7.225038214	6.833320152	7.264776357	7.228635846	7.177205243
ENSG00000271895.2	AL109811.2	0.430987431	0.463586078	-0.195906432	-1.360266094	-0.673726028	-1.585136988	-2.211365586	-0.043320792	-0.182319772	-0.676077088	0.326229173	-0.585397594	-0.308207802	-3.863605265	-0.971423756	-0.782511851	-1.558988659	-0.277744611	-0.542450435	-1.054098946
ENSG00000116649.10	SRM	7.585455207	7.435351483	7.371077916	7.127940528	7.12033122	7.007853736	7.900923861	7.045700973	7.086619026	6.882366154	7.454114729	7.563012234	6.992039312	8.26188462	6.919233923	7.000042001	7.354938626	7.074396227	6.961415133	7.142556911
ENSG00000171824.14	EXOSC10	7.026686468	6.929002795	7.309571832	7.163501222	6.784233379	6.690894989	7.167435503	6.871527157	7.193251664	7.120541249	7.026431194	7.163251879	7.280909639	7.520852378	6.687547191	6.838042866	6.976778915	6.833902264	7.223196837	7.311545589
ENSG00000198793.12	MTOR	7.308933113	7.45383606	7.425243885	7.426056137	7.397716371	7.258437879	7.759555492	7.296250396	7.508268416	7.447936391	7.440712329	7.499407815	7.531471454	7.858435162	7.49777947	7.527813239	7.548890711	7.438882714	7.526459089	7.653590295
ENSG00000120942.13	UBIAD1	5.530701725	5.583323747	5.189790184	5.06893672	4.800672888	4.913369884	5.136891687	5.018101587	4.900758154	4.93779623	5.4880695	5.535841948	4.902318412	4.795906116	4.871853468	4.718143768	4.87279604	4.949400705	4.780064076	4.846637746
ENSG00000204624.8	DISP3	-1.672852513	-1.672461996	-0.962506577	0.016600593	3.418041843	3.366852044	2.295133001	1.817797415	1.0816874	1.27126172	-2.337141088	-1.650241918	-0.238614961	1.322781547	3.409113954	3.639371333	2.660185741	2.012920367	2.247945677	2.175389425
ENSG00000235643.1	LINC01647	-3.832069779	-4.056800585	-3.620016014	-4.508975875	0.548298405	-0.163571821	-0.539336986	-1.21327393	-3.078850071	-2.363551922	-4.409071396	-4.380393729	-6.739116756	-6.739116756	0.015274871	-0.242378704	-1.960822615	-0.468052694	-2.088600831	-2.158338161
ENSG00000116661.11	FBXO2	5.196689125	5.297267514	5.074343801	5.443579762	5.871972121	6.143340994	6.423804178	5.852163201	5.287778113	5.39314474	4.791146819	5.012782887	4.756556554	6.959274826	5.59906351	5.560004395	5.834481947	5.508602601	4.913926285	5.176201
ENSG00000132879.14	FBXO44	4.65552631	4.609318007	4.626189918	4.713677686	4.38517006	4.337064361	5.145336869	4.386688513	4.496359349	4.381780888	4.498032687	4.462163074	4.305012929	6.229015949	4.084440116	4.485753652	4.404112837	4.037529064	4.181453643	4.377664064
ENSG00000116663.11	FBXO6	1.987281416	1.931235669	2.775407647	2.598649272	2.014866881	1.929109178	2.599050088	2.006360716	2.296877961	2.143185352	1.946955037	2.155257172	2.755924975	3.045632726	2.227129495	2.210794692	2.391919912	2.066569197	2.292946083	2.630258947
ENSG00000116670.15	MAD2L2	4.703488811	4.65069399	5.26192192	5.11426358	5.625708762	5.639968346	6.123326275	5.18635591	5.240036616	5.129116031	4.575370035	4.940167297	5.103307185	6.58251452	5.322912505	5.382695897	5.589529156	5.179867919	5.269578144	5.435742988
ENSG00000162490.7	DRAXIN	0.555683282	1.027440215	-0.455850282	-0.085504305	-0.24325785	0.447828533	0.214428602	-0.043320792	-0.851226245	-0.302553692	0.039114334	-0.154594391	0.407655837	0.577986869	0.746885387	0.590091222	0.931320995	1.034326552	-0.132338696	0.714333287
ENSG00000177674.16	AGTRAP	5.045391749	4.951973343	4.822441077	4.542391298	4.09134209	3.956860336	5.108789932	4.35067653	4.407772359	4.311850519	5.354832088	5.556132643	5.0329375	5.336900315	4.302657943	4.2558872	4.947991869	4.711929504	4.438367836	4.670569701
ENSG00000177000.12	MTHFR	4.659005587	4.901447291	5.286073394	5.36349261	6.522174087	6.43608765	6.836693229	6.234578393	5.835933366	5.860834705	4.67881784	4.712388825	5.297368213	6.442879781	6.492783726	6.669311156	6.708558982	6.438112742	6.146061427	6.134300321
ENSG00000011021.23	CLCN6	3.936800127	4.191463976	4.129162683	4.082642072	3.976187062	3.636516749	4.485898196	4.320528544	4.326509141	4.287007147	4.053196165	3.754816128	4.12200499	4.393303501	3.444927955	4.131024526	4.308232269	4.149494237	4.19040064	4.002025966
ENSG00000120937.9	NPPB	-6.739116756	-6.739116756	-6.739116756	-4.508975875	-1.923381629	-1.585136988	-2.671989253	-3.277565423	-4.451940215	-4.637155332	-4.409071396	-6.739116756	-4.342994406	-1.046771311	0.27608041	-0.579161697	-2.213380505	-2.229445521	-1.240480885	-0.614137364
ENSG00000285646.1	AL021155.2	1.785604907	1.768928925	0.965398788	0.738287782	1.878993318	1.427156686	-1.582213335	1.70822292	1.267326882	1.428224074	1.667597508	1.145738836	1.380608722	-6.739116756	2.05241493	1.923458308	0.365377956	2.263194407	1.402221497	0.82335537
ENSG00000201801.1	RNU5E-4P	0.776762535	0.707167504	0.215258538	-0.314339876	1.153924825	0.508816468	-3.870267292	0.453023361	0.474988353	0.201499594	0.922024131	-0.42706753	0.718825858	-6.739116756	0.775296736	0.74961122	-0.987351657	0.997969738	0.365801374	-0.277458918
ENSG00000116685.16	KIAA2013	5.72164753	5.74760978	5.72935358	5.648307935	5.701180855	5.656908362	6.376421057	5.493835207	5.53048658	5.52936784	5.681737187	5.983784152	5.490336406	6.843290617	5.571989255	5.649980969	5.813469826	5.380306099	5.482441033	5.72050201
ENSG00000083444.17	PLOD1	7.122102098	7.151207778	7.342573116	7.225448393	7.065046691	7.03110335	7.951848925	7.08234587	7.215992682	7.151212455	7.12091576	7.288742488	7.127928452	8.282925389	7.054338243	7.051194446	7.407416084	7.044628237	7.116540067	7.26277336
ENSG00000116688.16	MFN2	7.929325432	7.909599035	7.770645404	7.812156636	7.512087341	7.474501127	8.230692459	7.540138707	7.701192085	7.63942519	7.920559189	8.089984582	7.748641765	8.674329143	7.442658126	7.473844461	7.762939809	7.489272263	7.532628543	7.727633662
ENSG00000116691.11	MIIP	4.672839392	4.699391423	4.630388317	4.360183692	3.761133696	3.670279925	5.075086907	4.13857892	4.342098758	4.148433383	4.476200755	4.550482549	4.102024338	6.374366589	3.230824707	3.500447278	4.195812812	3.706824194	3.864936764	3.966809627
ENSG00000120949.15	TNFRSF8	-0.844121587	0.233962772	-1.750257314	-2.206127385	-3.079039719	-3.355407265	-1.862761554	-2.982070314	-3.078850071	-2.612752435	-3.560175384	-4.380393729	-3.48698438	-0.879949671	-4.548366163	-4.228084823	-4.304304965	-4.050958141	-4.411636749	-3.392556967
